AGSB_CODINST;AGSB_NOMBREINSTITUCION;CODIGOMUNICIPIO;NOMBREMUNICIPIO;DEPARTAMENTO;CALENDARIO;NATURALEZA;JORNADA;EVALUADOS;PROMMATEMATICA;PROMINGLES;PROMLECTURACRITICA;PROMSOCIALESYCIUDADANAS;PROMCIENCIASNATURALES;PROMRAZONAMIENTOCUANTITA;PROMCOMPETENCIASCIUDADAN;DESVMATEMATICA;DESVINGLES;DESVLECTURACRITICA;DESVSOCIALESYCIUDADANAS;DESVCIENCIASNATURALES;DESVRAZONAMIENTOCUANTITA;DESVCOMPETENCIASCIUDADA;PERIODO
027094;TÉCNICO INDUSTRIAL RAFAEL POMBO;01057;SARAVENA;ARAUCA;A;OFICIAL;MAÑANA;109;56,14;49,29;52,68;50,97;56,3;56,39;51,13;8,2;5,86;6,93;10,04;7,94;9,55;10,19;20142
103085;SEDE CESAR NEGRET VELASCO;00365;POPAYAN;CAUCA;A;OFICIAL;MAÑANA;45;51,22;51,33;52,13;52,53;52,58;51,51;52,33;6,42;6,43;6,64;7,42;7,53;6,52;7,4;20142
148635;I. E. R. BUCHADO MEDIO;00097;SAN PEDRO DE URABA;ANTIOQUIA;A;OFICIAL;MAÑANA;52;41,44;44,35;39,92;41,6;42,38;43,13;41,31;7,61;3,71;9,12;8,19;8,18;8,72;8,33;20142
136903;SANTA ISABEL DE HUNGRIA SEDE RETIRO - SEDE PRINCIPAL;01010;CALI;VALLE;A;NO OFICIAL;MAÑANA;47;44,26;45,47;45,13;47,57;43,38;45,96;46,89;6,44;3,75;7,79;6,71;6,69;6,92;7,3;20142
062273;COLEGIO COMERCIAL MARIA INMACULADA;01010;CALI;VALLE;B;NO OFICIAL;TARDE;5;44,2;43,4;42,6;44;48,4;44,2;44,2;4,76;5,13;11,08;10,84;5,32;4,82;7,16;20142
168476;INST EDUC FEDERICO CARRASQUILLA;00001;MEDELLIN;ANTIOQUIA;A;OFICIAL;NOCHE;23;43,61;46,35;45,91;46,13;40,57;43,3;46,65;7,96;6;7,2;9,29;9,21;9,39;9,78;20142
008151;I.E. MARIA AUXILIADORA - SEDE PRINCIPAL;00452;SAHAGUN;CORDOBA;A;NO OFICIAL;MAÑANA;55;58,62;57,25;55,62;55,27;56,07;57,71;55,69;9,93;11,51;9,89;9,17;11,46;10,65;9,15;20142
079939;LIC NSTRA SRA DE LAS NIEVES;00152;BOGOTÁ D.C.;BOGOTA;A;NO OFICIAL;COMPLETA U ORDINARIA;103;56,34;53,91;56,2;55,42;57,3;57,2;55,82;8,79;7,3;9,02;7,15;7,27;9,5;7,69;20142
090571;INST. COLOMBO BOLIVARIANO;00153;CARTAGENA;BOLIVAR;A;NO OFICIAL;MAÑANA;45;53,8;54,04;55,31;52,38;51,24;54,64;53,11;10,48;10,54;11,1;10,93;10,77;11,48;11,47;20142
061507;GIMNASIO ALTAIR DE LA SABANA;00937;SINCELEJO;SUCRE;A;NO OFICIAL;COMPLETA U ORDINARIA;52;63,96;74,1;61,23;58,65;64,54;61,29;58,96;11,36;13,99;7,96;8,83;9,44;10,83;8,63;20142
007575;COL. SAGRADA FAMILIA;00407;VALLEDUPAR;CESAR;A;NO OFICIAL;COMPLETA U ORDINARIA;38;66,29;67,16;58,87;58,58;62,18;63,18;58,71;11,47;13,01;7,83;8,01;9,85;12,5;8,46;20142
160952;I.E.M. CIUDADELA EDUC DE PASTO - SEDE PRINCIPAL;00720;PASTO;NARIÑO;A;OFICIAL;SABATINA - DOMINICAL;28;46,04;45;39,61;43,57;44;46,14;43,07;11,46;13,02;14,86;9,26;9,15;10,75;7,81;20142
077826;COLEGIO VICTOR FELIX GOMEZ NOVA;00910;PIEDECUESTA;SANTANDER;A;OFICIAL;NOCHE;84;43,24;44,71;42,85;43,75;42,48;44,06;43,93;7,13;4,41;8,81;7,58;7,1;8,61;7,34;20142
144253;INSTITUCION EDUCATIVA DE MESOLANDIA;00133;MALAMBO;ATLANTICO;A;OFICIAL;MAÑANA;24;44;44,71;44,25;42,08;39,46;44;42,33;8,49;4,55;7,17;8,55;7,06;7,72;8,92;20142
063891;I. E. JESUS MARIA VALLE JARAMILLO;00060;ITUANGO;ANTIOQUIA;A;OFICIAL;COMPLETA U ORDINARIA;11;48,36;46,82;49,64;45,64;45,91;48;45,91;5,12;5,86;6,76;9,84;4,64;6,9;9,83;20142
156752;FUNDACIÓN ACEPTA EL CAMBIO PARA VIDA NUEVA - SEDE PRINCIPAL;00548;SOACHA;CUNDINAMARCA;A;NO OFICIAL;SABATINA - DOMINICAL;16;47,63;49;45,19;44,63;45,25;48,06;45,19;9,65;9,95;7,35;11,38;9,87;10,41;9,42;20142
113217;COLEGIO DISTRITAL BOSTON (ANT. CEB #047);00126;BARRANQUILLA;ATLANTICO;A;OFICIAL;TARDE;38;51;51,82;52,55;50,95;50,55;51,39;51,66;8,23;9,19;7,55;7,37;8,17;9,39;7,59;20142
047068;I.E. NUESTRA SE¿ORA DE FATIMA - SEDE PRINCIPAL;00145;SOLEDAD;ATLANTICO;A;OFICIAL;MAÑANA;75;55,51;55,32;55,87;55,39;54,25;55,81;54,96;7,66;10,61;8,67;8,95;8,4;8,81;9,02;20142
127498;ESCUELA RURAL MIXTA LA VILLA;00388;PAEZ (BELALCAZAR);CAUCA;A;OFICIAL;COMPLETA U ORDINARIA;16;38,88;42,06;39;41;39,5;38,31;40,94;7,16;5,26;11,18;12,87;9,84;8,01;10,6;20142
167122;I.E. ANTONIO NARIÑO - SEDE PRINCIPAL;00972;CASABIANCA;TOLIMA;A;OFICIAL;MAÑANA;7;45,57;44,14;48,57;46,86;49,14;44,57;47,14;6,32;2,97;4,04;2,61;2,97;9,38;3,24;20142
008094;IE LACIDES C. BERSAL;00442;LORICA;CORDOBA;A;OFICIAL;MAÑANA;90;50,17;50,62;50,92;50,72;49,87;49,22;50,56;7,17;6,83;7,78;8,19;7,16;7,99;8,43;20142
158485;I.E. JESUS EMILIO JARAMILLO MONSALVE - SEDE PRINCIPAL;00217;CHITA;BOYACA;A;OFICIAL;COMPLETA U ORDINARIA;14;41,79;46,64;42,71;45,36;45,71;43,71;44,29;6,34;3,03;7,96;9,19;6,17;6,21;9,11;20142
161042;I.E. EL PRADO - SEDE PRINCIPAL;00272;PUERTO BOYACA;BOYACA;A;OFICIAL;SABATINA - DOMINICAL;10;42,2;42,8;45,6;45,8;43,5;43,1;44,7;9,25;5,55;6,74;8,85;5,54;10,66;8,65;20142
152876;COL SAN MIGUEL ANGEL ARCANGEL;00550;SUBACHOQUE;CUNDINAMARCA;A;NO OFICIAL;COMPLETA U ORDINARIA;22;53,14;56,36;54,68;55,82;56,91;53,68;55,14;11,39;9,97;8,85;9,27;9,14;11,6;8,47;20142
131151;INST EDUC NUESTRA SEÑORA DE LAS MERCEDES;00960;SUCRE;SUCRE;A;OFICIAL;MAÑANA;64;45,28;44,48;43,72;43,39;44,48;45,84;43,38;8,19;4,93;7,78;7,92;7,5;9,15;8,02;20142
103820;I E LAS AMERICAS;00850;BUCARAMANGA;SANTANDER;A;OFICIAL;MAÑANA;77;55,88;53,91;54,68;54,14;55,75;54,57;54,62;9,62;9,22;8,9;9,35;7,66;9,03;9,75;20142
142745;COLEGIO CRISTIANO FILADELFIA;00199;TUNJA;BOYACA;A;NO OFICIAL;COMPLETA U ORDINARIA;17;60,12;56,12;59,24;58,76;60,41;59,47;60,12;9,28;6,74;7,38;6,75;7,62;9,49;6,97;20142
126102;COLEGIO MARIA MERCEDES CARRANZA (I.E.D);00152;BOGOTÁ D.C.;BOGOTA;A;OFICIAL;MAÑANA;90;52,34;53,56;53,67;52,31;52,94;52;52,39;7,72;7,24;8,09;7,17;7,1;8,06;7,34;20142
117788;MONSERRATE;00626;LA PLATA;HUILA;A;OFICIAL;COMPLETA U ORDINARIA;30;45,77;45,77;44,3;47,17;46,37;46,07;46,53;7,19;4,62;7,68;7,33;6,47;7,95;6,79;20142
040014;COLEGIO COOPERATIVO SIMON BOLIVAR (P) (EN COMISION);00017;BARBOSA;ANTIOQUIA;A;NO OFICIAL;COMPLETA U ORDINARIA;19;54,37;54,32;55,63;52,58;55,37;53,79;53,21;7,46;9,88;6,4;9,11;8,25;8,2;10,26;20142
043364;LICEO COMERCIAL FEMENINO;01028;FLORIDA;VALLE;A;OFICIAL;MAÑANA;140;51,08;49,3;50,26;51,64;51,04;51,04;51,57;8,05;8;8,76;8,26;7,74;8,17;8,56;20142
049346;I.E. DIOGENES ARRIETA - SEDE PRINCIPAL;00185;SAN JUAN NEPOMUCENO;BOLIVAR;A;OFICIAL;TARDE;33;44,7;45,94;42,82;43,12;43,15;45,18;42,58;5,55;5,2;7,13;8;6,68;6,72;8,99;20142
188672;I.E. AGROP FRANCISCO PIZARRO - SDE PRINCIPAL;00584;BAJO BAUDO   (PIZARRO);CHOCO;A;OFICIAL;SABATINA - DOMINICAL;49;37,59;42,51;35,14;38,63;39,43;35,76;37,84;6,48;4,8;7,69;7,49;6,41;7,88;8,07;20142
131086;INSTITUTO CORFERRINI;00017;BARBOSA;ANTIOQUIA;A;NO OFICIAL;SABATINA - DOMINICAL;75;42,08;43,79;43,56;44,39;42,73;43,04;45,07;7,82;6,94;8,83;7,7;6,9;8,49;7,67;20142
096941;BACHILLERATO SEMIPRESENCIAL CANTACLARO - SEDE PRINCIPAL;00432;MONTERIA;CORDOBA;A;NO OFICIAL;SABATINA - DOMINICAL;74;43,93;45,82;44,08;43,3;42,2;43,82;43,24;7,32;4,73;6,72;7,83;6,09;6,71;8,3;20142
013920;INST  TEC INDUSTRIAL;00848;SANTA ROSA DE CABAL;RISARALDA;A;OFICIAL;MAÑANA;100;55,17;49,53;51,57;52,43;54,99;54,68;52,66;9,62;7,07;8,38;9,05;9,62;9,74;9,37;20142
150789;I. E. RAFAEL URIBE URIBE;00065;LA PINTADA;ANTIOQUIA;A;OFICIAL;COMPLETA U ORDINARIA;26;44,27;45,15;46,42;46,08;44,92;44,62;46,12;8,33;6,7;6,61;7,15;5,17;9,13;8,52;20142
159400;CENT EDUC DIST DIVINO NIÑO JESUS EL CONDOR;00152;BOGOTÁ D.C.;BOGOTA;A;OFICIAL;TARDE;72;49,76;50;52,36;50;50,94;50,32;50,18;7,99;6,88;7,97;9,2;8,83;7,86;9,25;20142
099812;CENT ACAD DE EDUCACION PARA ADULTOS;00152;BOGOTÁ D.C.;BOGOTA;A;NO OFICIAL;SABATINA - DOMINICAL;1;51;39;49;55;45;51;50;0;0;0;0;0;0;0;20142
108084;I. E. R. CHURIDO PUEBLO;00013;APARTADO;ANTIOQUIA;A;OFICIAL;MAÑANA;17;48,76;46;46,71;47,82;47,76;47,94;49,29;5,88;4,89;6,54;9,69;8,69;6,98;8,89;20142
130799;JUAN DE DIOS GIRON;01033;LA UNION;VALLE;A;OFICIAL;MAÑANA;37;43,86;45,54;46,65;46,35;45,81;44,95;46,92;6,19;5,38;7,73;9,85;6,64;7,77;10,9;20142
185926;CENTRO EDUCATIVO  PITIGUAO;00902;MOGOTES;SANTANDER;A;OFICIAL;COMPLETA U ORDINARIA;14;41,79;43,71;41,29;42,79;43,71;44,93;41,71;7,4;3,17;7,62;8,16;6,67;6,98;8,68;20142
145722;SEDE LA CONCEPCION;00655;MAICAO;LA GUAJIRA;A;OFICIAL;TARDE;39;49,33;48,13;48,82;50,69;49,03;50,05;51,08;8,81;5,06;8,71;8,77;8,43;9,56;9,09;20142
135350;INSTITUCION EDUCATIVA SYSDATEC BACHILLERATO POR CICLOS - SEDE PRINCIPAL;00987;LIBANO;TOLIMA;A;NO OFICIAL;MAÑANA;13;49,77;47,69;50,77;48,46;48,69;50,46;47,15;7,77;4,44;9,34;8,68;9,97;7,75;8,82;20142
059683;INST JOSE EUSTASIO RIVERA;00126;BARRANQUILLA;ATLANTICO;A;NO OFICIAL;TARDE;6;43,67;46,33;46,17;42,17;43,83;46;43,83;6,59;5,82;8,47;12,14;5,04;7,9;10,94;20142
090456;CENT EDUC EL NIÑO JESUS;00126;BARRANQUILLA;ATLANTICO;A;NO OFICIAL;MAÑANA;14;57,93;53,93;54,93;54,14;57,14;56,43;52,93;12,28;12,56;8,32;12,69;12,17;9,33;11,69;20142
032847;COL DIST GUSTAVO RESTREPO;00152;BOGOTÁ D.C.;BOGOTA;A;OFICIAL;MAÑANA;85;51,87;53,99;53,45;51,91;53,76;51,96;52,04;9,13;8,8;7,94;7,53;8,09;8,96;7,05;20142
000091;COL BETHLEMITAS;00001;MEDELLIN;ANTIOQUIA;A;NO OFICIAL;COMPLETA U ORDINARIA;80;65,76;75,31;65,68;61,49;64,89;61,73;61,66;9,93;13,41;8,06;6,29;7,86;10,58;7,17;20142
079558;COLEGIO AGROPECUARIO YANACONAS;00382;LA VEGA;CAUCA;A;OFICIAL;MAÑANA;41;43,41;47,27;40,56;44,51;43,29;44,1;44,02;7,56;6,25;7,14;7,57;5,53;7,5;6,51;20142
049163;COLEGIO CHAPARRAL (R);00055;GUARNE;ANTIOQUIA;A;OFICIAL;TARDE;51;49,71;48,04;51,14;50,75;50,37;49,73;50,76;6,5;6,81;7,17;7,02;6,58;6,89;6,95;20142
045393;COL DIST U.B. CIUDAD DE BOGOTA;00152;BOGOTÁ D.C.;BOGOTA;A;OFICIAL;MAÑANA;133;51,88;52,14;54;54,35;54,3;52,27;54,68;7,25;9,16;9,37;8,23;8,51;8,03;8,43;20142
164913;CENT EDUC DIST GRAN YOMASA;00152;BOGOTÁ D.C.;BOGOTA;A;OFICIAL;TARDE;15;47,93;49,6;52,2;50,67;48,2;51,27;50,33;5,73;6,15;4,2;7,82;6,11;7,5;7,97;20142
069138;COL TEC JUVENIL DEL VALLE;01010;CALI;VALLE;A;NO OFICIAL;MAÑANA;42;49,48;48,07;48,05;46,48;47,38;48,26;47,52;6,83;7,06;6,59;6,84;7,62;7,36;8,16;20142
126433;INSTITUCION EDUCATIVA PARA POBLACIONES ESPECIALES;00937;SINCELEJO;SUCRE;A;OFICIAL;TARDE;66;51,79;48,09;49,21;50,08;49,79;51,33;49,62;9,35;6,42;7,1;9,48;9,03;8,92;9,03;20142
014688;COL AGUSTINIANO;00882;FLORIDABLANCA;SANTANDER;A;NO OFICIAL;MAÑANA;71;63,92;66,51;60,89;61,1;62,94;62,69;60,23;8,79;12,87;7,49;7,54;8,56;8,65;7,57;20142
143370;ORLANDO HIGUITA ROJAS (INST EDUC DIST);00152;BOGOTÁ D.C.;BOGOTA;A;OFICIAL;TARDE;94;50,32;49,04;50,55;50,51;51,5;49,76;50,29;6,91;6,31;8,62;7,36;7,92;7,3;7,36;20142
169086;I.E. CORNEJO - SEDE PRINCIPAL;00815;SAN CAYETANO;NORTE SANTANDER;A;OFICIAL;MAÑANA;23;45,78;45,7;47,52;48,09;46,61;46,7;46,17;5,18;4,05;7,78;7,3;8,24;6,38;8,15;20142
136606;I.E. SAMUEL IGNACIO SANTAMARIA - SEDE PRINCIPAL;00261;OTANCHE;BOYACA;A;OFICIAL;COMPLETA U ORDINARIA;15;47,87;45,47;46,67;46,33;47,87;50,53;45,53;9,16;4,29;8,61;9,67;8,7;8,05;10,53;20142
155218;CIUDAD EBEN EZER;00492;FUSAGASUGA;CUNDINAMARCA;A;OFICIAL;NOCHE;22;43,18;45,77;45,55;48,41;45,18;43,95;48,36;7,14;5,62;9,83;6,79;8,01;8,28;7,71;20142
092122;COLEGIO DIVINO JESUS;00661;SANTA MARTA;MAGDALENA;A;NO OFICIAL;COMPLETA U ORDINARIA;33;50,39;52,15;53,3;50,73;50,91;50,7;51,79;6,72;10,37;7,57;7,39;8,31;8,39;8,44;20142
143586;COL LA NUEVA ESTANCIA;00152;BOGOTÁ D.C.;BOGOTA;A;NO OFICIAL;COMPLETA U ORDINARIA;59;51,07;52,61;51,49;50,71;52,76;50,64;50,32;7,97;7,82;8,65;9,82;7,91;8,3;9,83;20142
076422;I.E.T.A. Y PESQUERA SEGUNDO AMARÍS MATUTE - SEDE PRINCIPAL;00159;BARRANCO DE LOBA;BOLIVAR;A;OFICIAL;MAÑANA;18;42,61;42,89;41,28;41,11;43,56;43;40,17;8,51;3,86;9,29;8,31;5,62;9,68;8,33;20142
098277;CENT EDUC DIST DON BOSCO II;00152;BOGOTÁ D.C.;BOGOTA;A;OFICIAL;COMPLETA U ORDINARIA;85;53,44;49,86;54,51;52,12;54,8;52,91;52,82;7,35;6,2;7,93;8,2;8,3;8,03;8,2;20142
116012;COLEGIO JOSE IGNACIO ZABALA;00910;PIEDECUESTA;SANTANDER;A;NO OFICIAL;SABATINA - DOMINICAL;12;46,5;47,42;47,92;43,67;42,5;47;45,92;6,88;3,73;6,5;11,58;6,63;6,41;9,68;20142
158980;INSTITUTO DE EDUCACION RURAL SANTA MARIA DEL CAMINO;00890;GUEPSA;SANTANDER;A;NO OFICIAL;COMPLETA U ORDINARIA;8;40,13;43,5;43,38;45,25;43;38,5;44;4,7;5,55;7,61;9,81;7,89;9,47;11,41;20142
116285;INSTITUCION EDUCATIVA NUESTRA SE¥ORA DEL CARMEN;00937;SINCELEJO;SUCRE;A;OFICIAL;TARDE;61;47,33;48,15;46,26;47,48;48,46;47,03;47,28;7,5;6,84;8,17;9,48;7,66;8,6;9,21;20142
050831;I.E.T. SENON FABIO VILLEGAS - SEDE PRINCIPAL;00406;VILLA RICA;CAUCA;A;OFICIAL;MAÑANA;92;42,48;45,11;41,02;42,46;41,87;43,68;41,91;5,74;5,18;8,57;6,94;5,3;6,4;7,03;20142
015214;COLEGIO UNIVERSITARIO;00927;SOCORRO;SANTANDER;A;OFICIAL;MAÑANA;149;58,11;55,16;55,48;56,15;57,25;56,47;55,91;11,02;10,26;8,27;9,61;9,24;10,31;10,02;20142
058081;LIC CIAL AQUILINO BEDOYA;00836;PEREIRA;RISARALDA;A;OFICIAL;NOCHE;9;48,44;47,22;44,33;44,44;47,11;47,56;45,56;6,27;3,15;7,48;9,36;5,56;6,54;10,22;20142
115576;I.E. SAN CARLOS - SEDE PRINCIPAL;00375;EL TAMBO;CAUCA;A;OFICIAL;MAÑANA;24;51,79;47,88;50,33;51,42;50,63;51,46;51,25;6,67;5,76;5,09;6,88;8,34;7,28;6,69;20142
050401;CONCONCENTRACION DE DESARROLLO RURAL SAN JOSE DEL MORRO;00369;BOLIVAR;CAUCA;A;OFICIAL;COMPLETA U ORDINARIA;20;45,7;48;44,5;43,25;47,2;45,55;44,35;8,73;5,56;7,65;7,02;10,27;9,75;7,65;20142
055277;COLEGIO INTEGRADO ROEL Y VELASCO;00851;AGUADA;SANTANDER;A;OFICIAL;COMPLETA U ORDINARIA;14;54;53,36;55,71;55,29;56,57;52,93;56,5;9,34;5,99;6,94;9,41;8,99;9,39;10,94;20142
074278;COL EUCARISTICO MARIA DEL REFUGIO;00963;IBAGUE;TOLIMA;A;NO OFICIAL;COMPLETA U ORDINARIA;27;55,07;61,85;60,33;60,48;58,78;53,81;60,07;7,91;13,78;9,6;6,89;7,84;9,91;6,79;20142
123059;INST EDUC DIST JUAN LUIS  LONDOÑO;00152;BOGOTÁ D.C.;BOGOTA;A;OFICIAL;COMPLETA U ORDINARIA;82;53,37;52,23;53,56;54,77;55,37;52,71;54,83;8,44;9,27;8,01;8,43;8,71;9,58;9,18;20142
081935;COOPERATIVO;00646;RIOHACHA;LA GUAJIRA;A;OFICIAL;NOCHE;28;41,93;43,93;39,54;40,18;38,57;43,64;41,14;7,42;6,16;5,78;7,05;8,14;7,54;6,78;20142
185744;I.E. NO. 2 -SEDE PRINCIPAL - COLEGIO LA INMACULADA;00655;MAICAO;LA GUAJIRA;A;OFICIAL;SABATINA - DOMINICAL;34;44,18;44,79;44,76;46,12;41,68;45,12;45,85;7,53;5,64;7,14;9,09;8,5;8,33;9,11;20142
160481;INSTITUCION EDUCATIVA DISTRITAL JUAN MAIGUEL DE OSUNA;00661;SANTA MARTA;MAGDALENA;A;OFICIAL;SABATINA - DOMINICAL;21;39,71;41,38;40,19;44;43,1;41,62;43,81;10,59;6,64;9,28;15,07;9,68;11,59;15,33;20142
018283;NACIONAL ACADEMICO;01022;CARTAGO;VALLE;A;OFICIAL;NOCHE;48;46,27;45,79;45,94;45,9;44,54;47,31;46,1;7,2;9,15;9,13;8,56;8,18;8,7;7,82;20142
112516;ANTONIO NARIÑO;01018;BUGALAGRANDE;VALLE;A;OFICIAL;MAÑANA;8;46,88;47,5;50,63;52,75;53,25;48,88;53,88;6,15;5,63;7,17;8,81;6,02;6,96;7,85;20142
159491;I.E. GABRIEL GARCIA TABOADA - SEDE PRINCIPAL;00165;EL CARMEN DE BOLIVAR;BOLIVAR;A;OFICIAL;SABATINA - DOMINICAL;50;40,6;42,72;40,58;41,52;41,92;41,76;40,88;6,87;4,05;6,64;8,48;7,09;8,49;7,91;20142
097329;CENT EDUC JUANA ARIAS DE BENAVIDES;00678;PLATO;MAGDALENA;A;OFICIAL;TARDE;32;45,75;44,94;41,81;45,91;45,25;45,84;45,34;7,78;4,55;7,84;7,81;6,51;9,66;7,23;20142
161588;INSTITUCIÓN EDUCATIVA GENERAL FRANCISCO DE PAULA SANTANDER - SEDE PRINCIPAL;01010;CALI;VALLE;A;OFICIAL;NOCHE;29;43,14;46;45,83;43,69;44,69;42,79;43,41;8,58;5,8;10,05;8,52;7,2;8,82;8,88;20142
155903;LIC ACAD JEAN PIAGET;00500;GUADUAS;CUNDINAMARCA;A;NO OFICIAL;COMPLETA U ORDINARIA;16;53,56;53,44;52,94;50,5;52,88;54,63;50,69;12,68;9,98;13,35;11,49;9,72;13,1;11,23;20142
112128;COL  TOMAS CIPRIANO DE MOSQUERA;00609;NEIVA;HUILA;A;NO OFICIAL;MAÑANA;51;46,22;45,25;44,9;47,61;46,8;45,41;47,55;8,03;6,9;8,06;8,41;7,59;9;9,49;20142
010967;INSTITUCION EDUCATIVA INSTITUTO NACIONAL FRANACISCO JOSE DE CALDAS;00691;VILLAVICENCIO;META;A;OFICIAL;NOCHE;17;45,65;45,76;47,82;46,29;47,65;46,47;46,59;7,03;4,38;8,67;6,8;8,25;7,56;7,28;20142
066068;SEDE PRINCIPAL UNIDAD DOCENTE JOVITA SANTA COLOMA;01045;TULUA;VALLE;A;OFICIAL;MAÑANA;47;44,09;45,11;46,38;45,23;45,09;44,11;45,64;6,37;5,27;6,85;7,57;6,97;7,25;7,45;20142
019232;NUESTRA SEÑORA DE LAS MERCEDES;00355;EL PAUJIL;CAQUETA;A;OFICIAL;MAÑANA;44;51,02;47,23;50,14;50,05;50,68;50,36;50,41;6,16;4,67;5,89;8,24;7,85;7,76;8,49;20142
096347;ESC MIXTA DOMINGO SABIO MODESTO;00126;BARRANQUILLA;ATLANTICO;A;NO OFICIAL;TARDE;22;43,09;43,95;43,55;43,32;42,18;42,82;43,23;5,06;5,97;5,97;8,55;8,11;5,7;7,3;20142
100115;COLEGIO TECNICO JUVENIL DEL SUR;01010;CALI;VALLE;A;NO OFICIAL;NOCHE;28;47,71;45,86;46,36;43,96;44,39;47,86;44,18;7,98;6,61;8,44;7,87;8,27;6,94;7,62;20142
075317;INST MORENO BURGOS;00152;BOGOTÁ D.C.;BOGOTA;A;NO OFICIAL;COMPLETA U ORDINARIA;13;47,85;48,31;49,15;50,38;49,23;47,46;50,62;8,85;6,38;9,04;9,79;8,82;8,9;9,06;20142
064311;EL CHAIRA;00352;CARTAGENA DEL CHAIRA;CAQUETA;A;OFICIAL;MAÑANA;29;62,28;48,41;52,55;50,17;54,62;57,83;50,24;7,69;4,92;7,56;9,2;8,02;6,79;9,04;20142
144899;GIMN CACERES;00152;BOGOTÁ D.C.;BOGOTA;A;NO OFICIAL;NOCHE;2;59,5;64;66,5;65;58;53;68;17,68;21,21;12,02;11,31;2,83;19,8;11,31;20142
053306;INSTITUCION EDUCATIVA COL PEDRO DE ADRADA;00779;TAMINANGO;NARIÑO;A;OFICIAL;MAÑANA;20;51,85;46,5;48,85;50,65;50,2;53,75;51,95;8,73;5,67;8,47;7,31;9,08;8,12;8,7;20142
096446;INSTITUCION EDUCATIVA CAMILO TORRES DEL POZON;00153;CARTAGENA;BOLIVAR;A;OFICIAL;MAÑANA;129;47,14;46,12;46,33;46;47,78;47,54;46,3;6,53;4,11;7,29;6,91;7,57;7,5;7,23;20142
133363;INSTITUCION EDUCATIVA HIJOS DE MARIA;00153;CARTAGENA;BOLIVAR;A;OFICIAL;NOCHE;40;41,65;43,75;39,63;37,23;40,15;41,15;38,08;7,05;5,51;7,22;6,55;6,9;7,05;6,38;20142
100529;JORGE ISAACS;01021;CANDELARIA;VALLE;A;OFICIAL;MAÑANA;33;43,42;44,61;44,15;46,52;45,36;43,76;46,18;7,12;4,4;8,09;7,95;6,66;8,04;8,72;20142
161752;SEDE 1 SAN BERNARDO;00963;IBAGUE;TOLIMA;A;OFICIAL;SABATINA - DOMINICAL;15;45,87;47,47;46,53;46,33;46,93;48;46,33;5,3;6,65;8,59;8,61;5,57;6,4;8,07;20142
030254;COL COOP OBRERO DEL VALLE;01017;BUGA;VALLE;B;NO OFICIAL;NOCHE;46;42,7;42,54;43,07;45,67;46,22;43,24;46,28;7,45;8,92;12,1;9,56;6,96;6,89;9,66;20142
107656;I.E. ROBERTO VELANDIA - SEDE PRICIPAL;00519;MOSQUERA;CUNDINAMARCA;A;OFICIAL;MAÑANA;168;51,92;50,5;52,98;53,06;53,45;52,41;53,26;8,24;7,31;8,1;7,86;8,63;9,14;7,67;20142
039990;INST EDUC ALVERNIA;00001;MEDELLIN;ANTIOQUIA;A;OFICIAL;MAÑANA;55;49,87;50,62;53,76;49,49;48,75;49,38;49,75;5,4;7,33;8,34;9;9,05;5,4;9,43;20142
004556;I.E.T.I. JUAN FEDERICO HOLLMAN - SEDE PRINCIPAL;00165;EL CARMEN DE BOLIVAR;BOLIVAR;A;OFICIAL;MAÑANA;94;47,05;46,94;46,17;46,1;47,03;47,04;46,34;7,89;5,7;8,56;9,34;6,68;8,01;8,49;20142
088369;COL BOSTON;00516;MADRID;CUNDINAMARCA;A;NO OFICIAL;NOCHE;39;48,08;48,23;49,9;49,41;49,08;50,18;49,03;5,82;8,19;8,16;7,35;7,38;6,86;7,3;20142
055715;INSTITUTO  TECNICO CALIMA;01010;CALI;VALLE;A;NO OFICIAL;NOCHE;7;46,57;49;51,86;51,71;50,14;51,14;51,43;10,36;8,89;11,01;9,69;9,99;11,54;7,61;20142
189241;INST EDUC DPTAL THELMA ROSA AREVALO;00690;ZONA BANANERA;MAGDALENA;A;OFICIAL;NOCHE;4;43;40;32;33,75;39,25;39,75;37;6,98;1,41;2;4,99;6,75;6,75;4,24;20142
188623;ERM EL HORNO;00684;SAN ZENON;MAGDALENA;A;OFICIAL;MAÑANA;16;43,19;44,63;40,56;43,88;45,25;45,5;44,13;6,75;3,01;6,35;5,25;7,08;5,72;4,87;20142
029207;INSTITUTO AGRICOLA CEILAN;01018;BUGALAGRANDE;VALLE;A;OFICIAL;MAÑANA;34;46,97;46,26;48,91;47,91;48,59;47,82;48,09;7,2;4,22;8,63;10,1;8,04;9,79;10,02;20142
001982;I. E. SANTO TOMAS DE AQUINO;00055;GUARNE;ANTIOQUIA;A;OFICIAL;MAÑANA;116;56,23;53,29;54,14;53,72;53,17;56,03;53,16;9,58;10,56;8,64;8,91;8,61;9,61;9;20142
016444;I.E.T. SUMAPAZ - SEDE PRINCIPAL;00989;MELGAR;TOLIMA;A;OFICIAL;MAÑANA;142;49,32;49,39;49,35;50,28;48,76;49,07;50,78;7,7;7,02;7,75;8,52;8,94;8,47;8,51;20142
